"Browser","Users","Org"
"Chrome 50.0.2661.87","1","1"
"Chrome 51.0.2704.103","1","1"
"Chrome 51.0.2704.106","3","2"
"Chrome 51.0.2704.63","2","2"
"Chrome 51.0.2704.84","3","1"
"Chrome 52.0.2743.116","25","14"
"Chrome 52.0.2743.82","105","8"
"Chrome 52.0.2750.0","1","1"
"Chrome 53.0.2785.101","1","1"
"Chrome 53.0.2785.116","3","3"
"Chrome 53.0.2785.143","821","5"
"Chrome 54.0.2840.59","18","4"
"Chrome 54.0.2840.71","20","9"
"Chrome 54.0.2840.87","7","6"
"Chrome 54.0.2840.99","156","39"
"Chrome 55.0.2883.75","25","13"
"Chrome 55.0.2883.87","2987","581"
"Chrome 55.0.2900.1","1","1"
"Chrome 56.0.2924.28","20","15"
"Chrome 56.0.2924.51","6","6"
"Chrome 57.0.2950.4","2","2"
"Chrome 57.0.2970.0","2","2"
"Chrome 57.0.2971.0","1","1"
"IE 11.0","6","6"
"IE 11.0","11","6"
"Firefox 45.0","1","1"
"Firefox 45.0","1","1"
"Firefox 47.0","1","1"
"Firefox 49.0","1","1"
"Firefox 50.0","22","21"
"Firefox 50.1.0","2","2"
"Firefox 53.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 24.0","1","1"
"Firefox 36.04","6","6"
"Firefox 38.0","1","1"
"Firefox 38.0","2","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","2","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 38.0","1","1"
"Firefox 43.0","1","1"
"Firefox 46.0","1","1"
"Firefox 50.0","5","5"
"Firefox 3.6.8","1","1"
"Firefox 3.6.15","1","1"
"Firefox 3.6.28","1","1"
"Chrome 10.0.648.205","2","1"
"Firefox 3.5","2","1"
"Firefox 3.6.13","1","1"
"Firefox 3.6.22","2","2"
"Firefox 3.6.26","1","1"
"Firefox 3.6.17","2","2"
"Firefox 3.6.23","1","1"
"Adobe AIR runtime 18.0","1","1"
"Adobe AIR runtime 24.0","4","3"
"Chrome 54.0.2840.101","3","3"
"Chrome 55.0.2883.103","6","5"
"Chrome 54.0.2840.92","1","1"
"Chrome 48.0.2564.92","2","2"
"Chrome 49.0.2623.95","1","1"
"Chrome 50.0.2661.103","2","2"
"Chrome 51.0.2704.79","1","1"
"Chrome 51.0.2704.106","4","1"
"Chrome 52.0.2743.85","1","1"
"Chrome 52.0.2743.116","2","2"
"Chrome 53.0.2785.103","7","3"
"Chrome 53.0.2785.144","5","3"
"Chrome 53.0.2785.148","1","1"
"Chrome 53.0.2785.154","19","6"
"Chrome 54.0.2840.79","2","2"
"Chrome 54.0.2840.93","18","5"
"Chrome 54.0.2840.101","116","17"
"Chrome 55.0.2883.87","129","15"
"Chrome 55.0.2883.103","1383","55"
"Chrome 56.0.2920.0","1","1"
"Chrome 56.0.2924.9","1","1"
"Chrome 56.0.2924.12","1","1"
"Chrome 56.0.2924.26","1","1"
"Chrome 56.0.2924.28","19","4"
"Chrome 56.0.2924.28","2","1"
"Chrome 57.0.2951.0","7","3"
"Firefox 50.0","1","1"
"Chrome 53.0.2785.116","1","1"
"Chrome 54.0.2840.100","2","2"
"Chrome 55.0.2883.87","6","6"
"Firefox 41.0","2","1"
"Firefox 47.0","1","1"
"Firefox 49.0","1","1"
"Firefox 50.0","14","13"
"Chromium 51.0.2704.79","1","1"
"Chrome 38.0.2125.104","1","1"
"Chrome 46.0.2490.80","1","1"
"Chrome 47.0.2526.73","1","1"
"Firefox 10.0.12","1","1"
"Firefox 45.0","3","2"
"Chromium 25.0.1364.160","3","1"
"Chrome 38.0.2125.104","1","1"
"Chrome 42.0.2311.90","33","2"
"Chrome 43.0.2357.132","1","1"
"Chrome 43.0.2357.134","1","1"
"Chrome 43.0.2357.65","11","1"
"Chrome 43.0.2357.81","15","1"
"Chrome 44.0.2403.125","1","1"
"Chrome 45.0.2454.101","21","3"
"Chrome 45.0.2454.93","10","1"
"Chrome 46.0.2490.71","1","1"
"Chrome 46.0.2490.80","1","1"
"Chrome 46.0.2490.86","15","3"
"Chrome 47.0.2526.106","5","2"
"Chrome 48.0.2564.116","7","4"
"Chrome 48.0.2564.82","2","2"
"Chrome 48.0.2564.97","2","2"
"Chrome 49.0.2623.87","2","2"
"Chrome 53.0.2785.143","2","2"
"Opera 43.0.2431.0","1","1"
"Chromium 37.0.2062.120","67","2"
"Chromium 37.0.2062.94","1","1"
"Chromium 39.0.2171.65","1","1"
"Chromium 49.0.2623.108","17","2"
"Chromium 50.0.2661.102","40","3"
"Chromium 51.0.2704.79","23","4"
"Chromium 52.0.2743.116","7","2"
"Chromium 53.0.2785.143","77","5"
"Chromium 55.0.2883.87","8","2"
"Firefox 32.0","3","1"
"Firefox 39.0","1","1"
"Firefox 44.0","1","1"
"Firefox 50.0","1","1"
"Chrome 31.0.1650.57","1","1"
"Chrome 32.0.1700.107","23","23"
"Chrome 35.0.1916.114","1","1"
"Chrome 35.0.1916.153","1","1"
"Chrome 38.0.2125.104","1","1"
"Chrome 39.0.2171.71","1","1"
"Chrome 40.0.2214.91","1","1"
"Chrome 41.0.2272.101","1","1"
"Chrome 42.0.2311.90","2","1"
"Chrome 43.0.2357.132","1","1"
"Chrome 44.0.2403.125","1","1"
"Chrome 44.0.2403.133","1","1"
"Chrome 44.0.2403.157","8","1"
"Chrome 45.0.2454.101","4","1"
"Chrome 46.0.2490.80","7","1"
"Chrome 46.0.2490.86","3","3"
"Chrome 47.0.2526.106","2","2"
"Chrome 47.0.2526.111","6","1"
"Chrome 47.0.2526.80","1","1"
"Chrome 47.0.2526.83","1","1"
"Chrome 48.0.2564.103","2","2"
"Chrome 48.0.2564.109","1","1"
"Chrome 48.0.2564.97","1","1"
"Chrome 49.0.2623.108","1","1"
"Chrome 49.0.2623.110","2","2"
"Chrome 49.0.2623.112","1","1"
"Chrome 49.0.2623.75","2","2"
"Chrome 49.0.2623.87","9","9"
"Chrome 50.0.2661.102","20","2"
"Chrome 50.0.2661.86","2","1"
"Chrome 50.0.2661.94","10","2"
"Chrome 51.0.2704.103","1","1"
"Chrome 51.0.2704.106","7","6"
"Chrome 51.0.2704.63","2","2"
"Chrome 51.0.2704.84","4","3"
"Chrome 52.0.2723.0","1","1"
"Chrome 52.0.2724.0","1","1"
"Chrome 52.0.2743.116","713","11"
"Chrome 52.0.2743.82","69","3"
"Chrome 53.0.2752.0","1","1"
"Chrome 53.0.2785.101","4","4"
"Chrome 53.0.2785.116","7","2"
"Chrome 53.0.2785.143","5","5"
"Chrome 53.0.2785.89","2","2"
"Chrome 54.0.2807.0","2","1"
"Chrome 54.0.2840.100","48","25"
"Chrome 54.0.2840.59","5","4"
"Chrome 54.0.2840.68","1","1"
"Chrome 54.0.2840.71","9","8"
"Chrome 54.0.2840.90","12","8"
"Chrome 55.0.2883.28","3","1"
"Chrome 55.0.2883.35","1","1"
"Chrome 55.0.2883.59","1","1"
"Chrome 55.0.2883.75","16","13"
"Opera 42.0.2393.94","3","3"
"Chrome 55.0.2883.87","162","72"
"Chrome 55.0.2883.91","22","21"
"Chrome 55.0.2883.98","2","2"
"Opera 43.0.2442.7","1","1"
"Chrome 56.0.2924.28","2","2"
"Chrome 57.0.2950.4","1","1"
"Chrome 57.0.2973.0","1","1"
"Chromium 44.0.2403.89","1","1"
"Chromium 45.0.2454.101","1","1"
"Chromium 49.0.2623.108","1","1"
"Chromium 50.0.2661.102","15","2"
"Chromium 51.0.2704.79","1","1"
"Chromium 53.0.2785.143","10","5"
"Chromium 55.0.2883.87","56","15"
"Epiphany 3.22.4","1","1"
"Firefox 10.0.5","1","1"
"Firefox 31.0","5","3"
"Firefox 34.0","1","1"
"Firefox 35.0","1","1"
"Firefox 38.0","5","4"
"Firefox 41.0","6","1"
"Firefox 43.0","4","4"
"Firefox 45.0","50","26"
"Firefox 47.0","4","1"
"Firefox 49.0","5","4"
"Firefox 50.0","22","12"
"Puffin 5.2.0","1","1"
"Firefox 25.0","1","1"
"Firefox 27.0","2","1"
"Firefox 28.0","1","1"
"Firefox 30.0","1","1"
"Firefox 31.0","25","2"
"Firefox 32.0","1","1"
"Firefox 35.0","10","3"
"Firefox 36.0","4","1"
"Firefox 37.0","8","2"
"Firefox 38.0","3","1"
"Firefox 39.0","3","3"
"Firefox 41.0","2","1"
"Firefox 43.0","1","1"
"Firefox 44.0","7","1"
"Firefox 45.0","6","2"
"Firefox 47.0","5","3"
"Firefox 48.0","4","1"
"Firefox 49.0","1","1"
"Firefox 50.0","16","6"
"Firefox 28.0","2","1"
"Firefox 31.0","1","1"
"Firefox 34.0","1","1"
"Firefox 35.0","9","2"
"Firefox 37.0","5","1"
"Firefox 39.0","4","1"
"Firefox 40.0","20","3"
"Firefox 41.0","3","1"
"Firefox 42.0","1","1"
"Firefox 43.0","6","1"
"Firefox 44.0","23","4"
"Firefox 45.0","8","2"
"Firefox 46.0","10","2"
"Firefox 47.0","17","8"
"Firefox 49.0","28","5"
"Firefox 50.0","100","56"
"IE 10.0","939","101"
"IE 10.0","1","1"
"IE 10.0","1","1"
"IE 10.0","1","1"
"IE 10.0","1","1"
"IE 10.0","1","1"
"IE 10.0","1","1"
"IE 10.0","3","2"
"IE 10.0","4","1"
"IE 10.0","57","2"
"IE 10.0","2","1"
"IE 10.0","1353","254"
"IE 10.0","4","4"
"IE 10.0","1","1"
"IE 10.0","1","1"
"IE 10.0","1","1"
"IE 10.0","566","13"
"Outlook 2013 ","1","1"
"IE 10.0","9","8"
"IE 10.0","1","1"
"IE 10.0","14","12"
"IE 10.0","10","2"
"IE 10.0","1","1"
"IE 10.0","1","1"
"IE 10.0","4","1"
"IE 9.0","2","2"
"IE 9.0","1","1"
"IE 9.0","475","104"
"IE 9.0","2","1"
"IE 9.0","1","1"
"IE 9.0","3","2"
"IE 9.0","1","1"
"IE 9.0","1","1"
"IE 9.0","5","1"
"IE 9.0","1","1"
"IE 9.0","80","6"
"Outlook 2013 ","1","1"
"IE 9.0","1","1"
"IE 9.0","1330","204"
"IE 9.0","3","1"
"IE 9.0","1","1"
"IE 9.0","1","1"
"IE 9.0","1","1"
"IE 9.0","6","1"
"IE 9.0","1","1"
"IE 9.0","1","1"
"IE 9.0","1","1"
"IE 9.0","5","5"
"IE 9.0","1","1"
"IE 9.0","1","1"
"IE 9.0","2","1"
"IE 9.0","2","1"
"IE 9.0","297","22"
"IE 9.0","2","1"
"Outlook 2013 ","4","3"
"IE 9.0","157","49"
"IE 9.0","1","1"
"IE 9.0","2","2"
"IE 9.0","3","3"
"IE 9.0","56","3"
"IE 9.0","2","1"
"Chrome 43.0.2357.81","10","1"
"Chrome Mobile 51.0.2704.64","1","1"
"Mobile Safari 10.0","2","2"
"Mobile Safari ","1","1"
"Mobile Safari 10.0","7","6"
"Chrome Mobile 47.0.2526.107","1","1"
"Chrome Mobile 55.0.2883.79","6","4"
"Mobile Safari ","1","1"
"Mobile Safari 10.0","18","14"
"Chrome Mobile 55.0.2883.79","7","7"
"Mobile Safari 10.0","32","24"
"Mobile Safari 10.0","1","1"
"Mobile Safari 5.1","3","3"
"Mobile Safari 6.0","1","1"
"Mobile Safari 6.0","1","1"
"Mobile Safari 7.0","1","1"
"Mobile Safari 7.0","1","1"
"Mobile Safari 7.0","1","1"
"Mobile Safari 8.0","1","1"
"Mobile Safari 8.0","1","1"
"Mobile Safari 8.0","1","1"
"Chrome Mobile 55.0.2883.79","1","1"
"Mobile Safari 9.0","3","3"
"Mobile Safari 9.0","1","1"
"Mobile Safari 9.0","3","2"
"Chrome Mobile 51.0.2704.104","1","1"
"Mobile Safari 9.0","1","1"
"Mobile Safari 9.0","3","3"
"Mobile Safari 9.0","1","1"
"Chrome Mobile 45.0.2454.89","1","1"
"Chrome Mobile 55.0.2883.79","1","1"
"Mobile Safari ","1","1"
"Mobile Safari 9.0","11","9"
"Mobile Safari 6.0","1","1"
"Mobile Safari 10.0","1","1"
"Mobile Safari 10.0","6","1"
"Mobile Safari 10.0","1","1"
"Mobile Safari 10.0","1","1"
"Mobile Safari 10.0","3","3"
"Mobile Safari 10.0","1","1"
"Mobile Safari 10.0.2","3","2"
"Mobile Safari ","1","1"
"Mobile Safari ","1","1"
"Mobile Safari ","1","1"
"Mobile Safari 10.0","11","10"
"Mobile Safari 10.0","1","1"
"Chrome Mobile 54.0.2840.66","1","1"
"Chrome Mobile 55.0.2883.79","1","1"
"Mobile Safari 10.0","2","2"
"Mobile Safari 10.0","1","1"
"Mobile Safari ","1","1"
"Mobile Safari ","1","1"
"Chrome Mobile 53.0.2785.109","1","1"
"Chrome Mobile 55.0.2883.79","4","4"
"Chrome Mobile 55.0.2883.79","1","1"
"Mobile Safari ","1","1"
"Mobile Safari 10.0","23","18"
"Mobile Safari 10.0","1","1"
"Mobile Safari 10.0","1","1"
"Mobile Safari 10.2","4","4"
"Mobile Safari ","3","3"
"Chrome Mobile 54.0.2840.66","1","1"
"Chrome Mobile 55.0.2883.79","20","13"
"Mobile Safari ","2","2"
"Mobile Safari ","2","2"
"Mobile Safari ","1","1"
"Mobile Safari 10.0","100","60"
"Mobile Safari 10.0","3","2"
"Mobile Safari 10.0","1","1"
"Mobile Safari 5.1","1","1"
"Mobile Safari 7.0","1","1"
"Mobile Safari 7.0","1","1"
"Mobile Safari 8.0","1","1"
"Mobile Safari 8.0","3","3"
"Mobile Safari 8.0","1","1"
"Mobile Safari 9.0","1","1"
"Chrome Mobile 55.0.2883.79","1","1"
"Mobile Safari 9.0","1","1"
"Mobile Safari 9.0","1","1"
"Mobile Safari 9.0","2","2"
"Mobile Safari 9.3.2","1","1"
"Mobile Safari 9.0","2","1"
"Mobile Safari 9.0","1","1"
"Mobile Safari 9.0","4","4"
"Mobile Safari 9.3.5","1","1"
"Mobile Safari 9.0","4","3"
"Opera 9.80","1","1"
"Mobile Safari ","1","1"
"Mobile Safari ","4","4"
"Mobile Safari ","1","1"
"unknown ","1","1"
